,cid,smiles
968,456255,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](O)C1=CC=CC=C1)C(O)=O
969,7814,NC1=CC=C(N)C=C1
970,50108,CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=CC(=CC=C1S(O)(=O)=O)S(O)(=O)=O
971,11626560,C[C@@H](OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl
972,4197,CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1
973,5284514,[H]\C(CN1CCCC1)=C(\C1=CC=C(C)C=C1)C1=CC=CC(=N1)C(\[H])=C(/[H])C(O)=O
974,5284513,COC1=C(C)C(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1
975,1349907,CN1C=CNC1=S
976,4495,CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O
977,5326,COC1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1
978,13520,[Li+].[Li+].[Li+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
979,6674,[H][C@@]1(CC[C@@]2([H])[C@]3([H])C(=O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC(=O)[C@]12C)[C@H](C)CCC(O)=O
980,4057,C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
981,4055,CC1=CC(=O)C2=CC=CC=C2C1=O
982,4054,CC12CC3CC(C)(C1)CC(N)(C3)C2
983,5978,[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C=O)[C@@]1([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC
984,5977,CC(C)(O)C(Cl)(Cl)Cl
985,32170,CCCNC(C)C(O)=NC1=C(SC=C1C)C(=O)OC
986,5284607,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O
987,445154,OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1
988,2562,CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1
989,2564,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1
990,10917,C[N+](C)(C)C[C@H](O)CC([O-])=O
991,10913,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
992,2369,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1
993,65359,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O
994,2365,O=C1CCO1
995,5029,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1
996,2585,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2
997,2583,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2
998,2581,CC(C(O)=O)C1=CC2=C(C=C1)C1=C(N2)C=CC(Cl)=C1
999,247839,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C
1000,4440,CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1
1001,3728,OC1=C2N=CC=CC2=C(I)C=C1I
1002,3003141,ClC1=CC(Cl)=C(C=C1)[C@@H]1CS\C(S1)=C(\C#N)N1C=CN=C1
1003,3724,CC(=O)N(CC(O)CN(C(C)=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
1004,4449,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1
1005,60149,FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2
1006,4932,CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1
1007,2733526,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1
1008,4934,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12)C(C)C
1009,4935,CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC
1010,4680,COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1
1011,151075,NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N
1012,4688,CN(CC#C)CC1=CC=CC=C1
1013,38258,OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O
1014,6058,NCCS
1015,6057,N[C@@H](CC1=CC=C(O)C=C1)C(O)=O
1016,84088,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
1017,125017,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1
1018,3000540,[H][C@](C)(O)[C@@]([H])(N=C(O)[C@]1([H])C[C@@]([H])(CCC)CN1C)[C@@]1([H])O[C@]([H])(SC)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O
1019,54477,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC
1020,11963622,O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N
1021,54670067,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
1022,9051,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C
1023,71329,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1
1024,441314,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
1025,60700,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O
1026,4848,CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1
1027,4849,NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O
1028,4594,COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C
1029,4595,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2
1030,2749,CC1=CC(=O)N(O)C(=C1)C1CCCCC1
1031,4842,BrCCC(=O)N1CCN(CC1)C(=O)CCBr
1032,896,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1
1033,33624,[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1
1034,5206,FCOC(C(F)(F)F)C(F)(F)F
1035,656641,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
1036,9046,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC1CCCC1)C=C3
1037,5634,OC(=O)CCCCCCCCC=C
1038,2966,NC(=N)N1CCC2=CC=CC=C2C1
1039,71077,N[C@H](CO)C(O)=O
1040,2968,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
1041,19861,CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2
1042,3042,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1
1043,5379,COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1
1044,23897,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2
1045,4826,CC(N\C(NC1=CC=NC=C1)=N/C#N)C(C)(C)C
1046,667550,[H][C@@](C)(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1
1047,1676,CCCN1C2=C(NC=N2)C(=O)NC1=O
1048,8223,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O
1049,1091,O[Se](O)=O
1050,8226,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO
1051,31264,CC1OC(C)OC(C)O1
1052,446541,COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C
1053,941361,FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1
1054,5281006,[H][C@]12SCC(C=CC)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O
1055,5281004,[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
1056,5362420,COC(=O)CCC1=C2NC(\C=C3/N=C(/C=C4\N\C(=C/C5=N/C(=C\2)/C(CCC(O)=O)=C5C)C(C=C)=C4C)C2=CC=C([C@@H](C(=O)OC)[C@@]32C)C(=O)OC)=C1C
1057,4101,C1N2CN3CN1CN(C2)C3
1058,6917864,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@@H](OC(=O)CCC(O)=O)[C@@H]2C)O4
1059,164739,C[C@H](N)[C@H](O)C1=CC(O)=C(O)C=C1
1060,115163,[H]C(=N[C@@H]1C(=O)N2[C@@H](C(=O)OCOC(=O)C(C)(C)C)C(C)(C)S[C@]12[H])N1CCCCCC1
1061,31401,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
1062,23576,O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1
1063,4201,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1
1064,4205,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1
1065,5568,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F
1066,5281718,OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@H](O)[C@@H](O)[C@@H]1O
1067,5564,OC1=CC(Cl)=CC=C1OC1=C(Cl)C=C(Cl)C=C1
1068,5565,NCCNCCNCCN
1069,5566,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1
1070,5560,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl
1071,27661,[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O
1072,91610,COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1)C2=O
1073,3958,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2
1074,3950,ClCCN(N=O)C(=O)NC1CCCCC1
1075,3957,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2
1076,305,C[N+](C)(C)CCO
1077,3955,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1
1078,4116,COC(F)(F)C(Cl)Cl
1079,4114,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2
1080,517045,[Na+].CC([O-])=O
1081,107970,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1
1082,5876,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
1083,5284566,CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2
1084,5284569,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O
1085,38904,N.N.O=C1O[Pt]OC(=O)C11CCC1
1086,6437380,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1
1087,6473881,C\C1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1
1088,969472,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1
1089,441080,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)C5=CC=CC=C5[C@]44C[C@@H](C2[C@H]4O)N3[C@@H]1O
1090,5918,NC1=CNC=CC1=N
1091,4062,CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C
1092,4060,CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1
1093,2471,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O
1094,4064,CCCC(C)(COC(N)=O)COC(N)=O
1095,93055,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CC(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
1096,5780,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
1097,60953,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O
1098,5952,[H][C@@]12CC[C@H](C(=O)COC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
1099,3601,C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=C(C=CC=C2)C2=C1C=CC=C2
1100,5152,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1
1101,3607,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1
1102,610479,CC1=C(Cl)C=CC=C1NC1=CC=CC=C1C(O)=O
1103,985,CCCCCCCCCCCCCCCC(O)=O
1104,457193,[H][C@@]12CCCN1C(=O)[C@H](NC(=O)[C@@H](NC(=O)C1=C3N=C4C(OC3=C(C)C=C1)=C(C)C(=O)C(N)=C4C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@]3([H])CCCN3C(=O)[C@H](NC1=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C2=O)C(C)C
1105,6112,OC(=O)CCCC[C@@H]1CCSS1
1106,55891,CCC(=O)O[C@@H](O[P@](=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C
1107,2353,COC1=CC=C2C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=CC2=C1OC
1108,2351,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1
1109,5486971,CC(C)C[C@H](CN)CC(O)=O
1110,9458,CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O
1111,154234,[H][C@@]1([C@@H](NC(C)=O)C(CC)CC)[C@H](O)[C@H](C[C@H]1NC(N)=N)C(O)=O
1112,13342,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC
1113,25249,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC3=NNC=C3C[C@]12C
1114,4456,CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C
1115,3739,OC(=O)C1=C(I)C(NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(C(O)=O)=C2I)=C(I)C=C1I
1116,3737,CNC(=O)C1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I
1117,3736,COCC(O)=NC1=C(I)C(C(O)=NCC(O)CO)=C(I)C(C(=O)N(C)CC(O)CO)=C1I
1118,3735,CCC(CC1=C(I)C(N)=C(I)C=C1I)C(O)=O
1119,3731,CN(C(=O)CO)C1=C(I)C(C(O)=NCC(O)CO)=C(I)C(C(O)=NCC(O)CO)=C1I
1120,3730,CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
1121,52195,CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=CC=CC=C12
1122,4927,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C
1123,4926,CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12
1124,2130,NC12CC3CC(CC(C3)C1)C2
1125,2131,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl
1126,119,NCCCC(O)=O
1127,54677971,CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O
1128,42611257,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1
1129,6024,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CC1=CC=CS1)C(O)=O
1130,2723601,NC1=NC(=S)C2=C(N1)N=CN2
1131,5161,OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O
1132,84098,[H]C1=NOC(=C1C(=O)C1=C(C([H])=C(C([H])=C1[H])C(F)(F)F)S(=O)(=O)C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
1133,24776445,CS(=O)(=O)C1=CC(Cl)=C(C=C1)C(=O)NC1=CC=C(Cl)C(=C1)C1=CC=CC=N1
1134,6262,NCCC[C@H](N)C(O)=O
1135,16850,OC1=CC=C2C(OC3=CC(O)=CC=C3C22OC(=O)C3=C2C=CC=C3)=C1
1136,42890,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=CC=CC=C3C(=O)C1=C2O)C(C)=O
1137,4583,CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1
1138,6151,CCC(C)C(C)(COC(N)=O)COC(N)=O
1139,9677,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C
1140,5284373,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
1141,5284371,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
1142,5493444,COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1
1143,60606,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl
1144,3559,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1
1145,33741,COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C
1146,33032,N[C@@H](CCC(O)=O)C(O)=O
1147,11171903,CC(C1=CC=CC=C1)C1=CC=C(O)C=C1O
1148,2910,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2
1149,656583,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]23O[C@@H]2C(O)=C(C[C@]13C)C#N
1150,656580,O[C@@H]([C@@H](COC(=O)CCC(O)=O)NC(=O)C(Cl)Cl)C1=CC=C(C=C1)[N+]([O-])=O
1151,33255,[H][C@]12SCC(CSC3=NN=C(C)S3)=C(N1C(=O)[C@H]2NC(=O)CN1C=NN=N1)C(O)=O
1152,40704,COC1=C(OC)C=C(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)C(Br)=C1
1153,712,[H]C([H])=O
1154,6231,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])CC(=O)CC3
1155,6843,CCCOC1=CC(N)=CC=C1C(=O)OCCN(CC)CC
1156,49806720,CCC1=CC2=C(C=C1N1CCC(CC1)N1CCOCC1)C(C)(C)C1=C(C3=C(N1)C=C(C=C3)C#N)C2=O
1157,4078,CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2
1158,7573,CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1
1159,40839,[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC
1160,29327,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
1161,5959,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O
1162,6597,OC(=O)C(Cl)Cl
1163,5362129,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC
1164,6604200,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O
1165,40632,CC1=CN(C(=O)C=C1)C1=CC=CC=C1
1166,5362124,[H][C@@]1(CCC2=CC=CC=C2N(CC(O)=O)C1=O)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC
1167,3386,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
1168,7638,OC1=CC=C(OCC2=CC=CC=C2)C=C1
1169,3385,FC1=CNC(=O)NC1=O
1170,5411,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C
1171,3380,CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F
1172,5419,C1CN=C(N1)C1CCCC2=CC=CC=C12
1173,688561,CC[C@H](NC(C)C)[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1
1174,67678,N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O
1175,4211,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl
1176,4212,OCCNCCNC1=C2C(=O)C3=C(O)C=CC(O)=C3C(=O)C2=C(NCCNCCO)C=C1
1177,3961,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1
1178,444,CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1
1179,5770,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2
1180,49846579,CC1(C)CCC(CN2CCN(CC2)C2=CC=C(C(=O)NS(=O)(=O)C3=CC=C(NCC4CCOCC4)C(=C3)[N+]([O-])=O)C(OC3=CN=C4NC=CC4=C3)=C2)=C(C1)C1=CC=C(Cl)C=C1
1181,5775,CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1
1182,6917698,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC
1183,9926791,[H][C@@]1(C)CCN(C[C@]1([H])N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N
1184,26757,C[C@H](CC1=CC=CC=C1)N(C)CC#C
1185,5578,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC
1186,5577,COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1
1187,5576,CN1C(=O)OC(C)(C)C1=O
1188,5572,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1
1189,9574101,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCC1=CC=C(C=C1)C(\N)=N\O)C1CCCCC1
1190,31072,CCOC(=O)N1C=CN(C)C1=S
1191,24826799,CN1CCN(CC2=CC=C(NC(=O)C3=CC(C#CC4=CN=C5C=CC=NN45)=C(C)C=C3)C=C2C(F)(F)F)CC1
1192,50294,CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O
1193,213039,[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1
1194,31307,[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
1195,35370,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O
1196,338,OC(=O)C1=CC=CC=C1O
1197,5359371,[H][C@@]12CCCC[C@@]11CCN(CC=C)[C@@H]2CC2=C1C=C(O)C=C2
1198,54690031,CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O
1199,5282381,CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
1200,4100,CN1N=C(SC1=NC(C)=O)S(N)(=O)=O
1201,4107,COC1=C(OCC(O)COC(N)=O)C=CC=C1
1202,1201549,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C
1203,12560,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
1204,3899,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F
1205,3893,CCCCCCCCCCCC(O)=O
1206,12620,CCCCCCCCCCCCCCCCCCCCCCO
1207,24821094,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1
1208,5311454,CC(C)(C)C(O)\C=C\C1=CC2=C(OCO2)C=C1
1209,5951,N[C@@H](CO)C(O)=O
1210,5950,C[C@H](N)C(O)=O
1211,13769,[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H]
