,cid,smiles
194,5572,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1
195,91668,O([C@]1([C@@]2([C@H]([C@H]3[C@H](CC2)[C@@H]2C(=CC(=O)CC2)C(=C3)C)CC1)C)C(=O)C)C(=O)C
196,91667,BrC1=C[C@@]2([C@]3(F)[C@H]([C@H]4[C@@]([C@](OC(=O)C)(CC4)C(=O)COC(=O)C)(C[C@@H]3O)C)C[C@@H](F)C2=CC1=O)C
197,11972607,Clc1c2C(=C)[C@H]3[C@H](O)[C@@H]4[C@@](O)(C(=O)C3=C(O)c2c(O)cc1)C(=O)/C(=C(/O)\N)/C(=O)[C@H]4N(C)C
198,5771695,O1[C@@]2(O)C[C@H](O)[C@H]([C@@H]1C[C@@H](O[C@@H]1O[C@H]([C@H](O)[C@@H](N)[C@@H]1O)C)C=CC=CC=CC=CC=CC=CC=C[C@@H]([C@@H](O)[C@@H]([C@@H](OC(=O)C[C@H](O)C[C@H](O)CC[C@H](O)[C@H](O)C[C@H](O)C2)C)C)C)C(=O)O
199,7188,S=C(SSC(=S)N1CCCCC1)N1CCCCC1
200,66348,S1SSSSSSS1
201,72128,C[C@@H](O)[C@@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1
202,7180,OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1
203,70789197,O([Al](O)O)[Al](O)O.O([Al](O)O)[Al](O)O.O([Al](O)O)[Al](O)O.O([Al](O)O)[Al](O)O.O([Al](O)O)[Al](O)O.O([Al](O)O)[Al](O)O.O([Al](O)O)[Al](O)O.O([Al](O)O)[Al](O)O.O=S(=O)(OCC1([C@H]([C@@H]([C@@H](COS(=O)(=O)O)O1)OS(=O)(=O)O)OS(=O)(=O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)O
204,681,NCCC1=CC(O)=C(O)C=C1
205,8768,OC1=CC=C(C=O)C=C1O
206,7187,O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1
207,5282473,O1[C@@]2([C@H]1C#CCC1[C@@H](O[C@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3NC)C)[C@H](OC(=O)c3c4c(ccc3O)c(cc(OC)c4)C)C=C1C#C2)[C@@H]1OC(=O)OC1
208,4260,CC(C)C1=C(OCCN(C)C)C=C(C)C(OC(C)=O)=C1
209,11876263,O=C([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)COC(=O)C(C)(C)C
210,3062316,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1
211,44146714,S1SC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]2NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CN)[C@H](CC)C)C(C)C)CCC(=O)O)CCC(=O)N)CSSC2)CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)C(C)C)CC(=O)N)CCC(=O)N)Cc2[nH]cnc2)CC(C)C)C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@H](O)C)Cc2ccc(O)cc2)Cc2ccccc2)Cc2ccccc2)CCCNC(=N)N)CCC(=O)O)C1)C(C)C)Cc1ccc(O)cc1)C)Cc1[nH]cnc1)CO)[C@H](O)C)CO)[C@H](CC)C)CO)CC(C)C)Cc1ccc(O)cc1)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)Cc1ccc(O)cc1)C(=O)NCC(=O)O
212,47320,[O-]S(=O)(=O)C1=CC=CC=C1.[O-]S(=O)(=O)C1=CC=CC=C1.COC1=CC2=C(C=C1OC)C(CC1=CC(OC)=C(OC)C=C1)[N+](C)(CCC(=O)OCCCCCOC(=O)CC[N+]1(C)CCC3=C(C=C(OC)C(OC)=C3)C1CC1=CC(OC)=C(OC)C=C1)CC2
213,16760302,[Na+].OC(=O)CC(S[Au])C([O-])=O
214,7456,COC(=O)C1=CC=C(O)C=C1
215,71301230,S(P(=O)(OC[C@@H]1O[C@H](n2cc(c(nc2=O)N)C)[C@@H](OCCOC)[C@H]1SP(=O)(OC[C@@H]1O[C@H](n2cc(c(nc2=O)N)C)[C@@H](OCCOC)[C@H]1O)[O-])[O-])[C@@H]1[C@H](OCCOC)[C@H](O[C@H]1COP(=O)(S[C@@H]1[C@H](OCCOC)[C@H](O[C@H]1COP(=O)(S[C@H]1[C@@H](OCCOC)[C@@H](O[C@@H]1COP(=O)(S[C@@H]1[C@H](O[C@@H](n2cc(c(nc2=O)N)C)C1)COP(=O)(S[C@@H]1[C@H](O[C@@H](n2cc(c(=O)[nH]c2=O)C)C1)COP(=O)(S[C@@H]1[C@H](O[C@@H](n2cc(c(=O)[nH]c2=O)C)C1)COP(=O)(S[C@@H]1[C@H](O[C@@H](n2cc(c(nc2=O)N)C)C1)COP(=O)(S[C@@H]1[C@H](O[C@@H](n2c3nc([nH]c(=O)c3nc2)N)C1)COP(=O)(S[C@@H]1[C@H](O[C@@H](n2cc(c(=O)[nH]c2=O)C)C1)COP(=O)(S[C@@H]1[C@H](O[C@@H](n2cc(c(nc2=O)N)C)C1)COP(=O)(S[C@@H]1[C@H](O[C@@H](n2cc(c(=O)[nH]c2=O)C)C1)COP(=O)(S[C@@H]1[C@H](O[C@@H](n2c3nc([nH]c(=O)c3nc2)N)C1)COP(=O)(S[C@@H]1[C@H](O[C@@H](n2c3ncnc(N)c3nc2)C1)COP(=O)(S[C@H]1[C@@H](OCCOC)[C@@H](O[C@@H]1COP(=O)(S[C@H]1[C@@H](OCCOC)[C@@H](O[C@@H]1COP(=O)(S[C@H]1[C@@H](OCCOC)[C@@H](O[C@@H]1COP(=O)(S[C@H]1[C@@H](OCCOC)[C@@H](O[C@@H]1COP(=O)(S[C@H]1[C@@H](OCCOC)[C@@H](O[C@@H]1CO)n1c2nc([nH]c(=O)c2nc1)N)[O-])n1cc(c(nc1=O)N)C)[O-])n1cc(c(nc1=O)N)C)[O-])n1cc(c(=O)[nH]c1=O)C)[O-])n1cc(c(nc1=O)N)C)[O-])[O-])[O-])[O-])[O-])[O-])[O-])[O-])[O-])[O-])[O-])n1c2nc([nH]c(=O)c2nc1)N)[O-])n1cc(c(nc1=O)N)C)[O-])n1c2ncnc(N)c2nc1
216,24414,S(=O)(=O)([O-])[O-].[Ba+2]
217,6575,ClC=C(Cl)Cl
218,5625,CC(C)NC1=C(N=CC=C1)N1CCN(CC1)C(=O)C1=CC2=C(N1)C=CC(NS(C)(=O)=O)=C2
219,4380,Clc1c(OCCCN(CC#C)C)ccc(Cl)c1
220,7458,C(=O)(OCC)CCCCCCCCC(c1ccc(cc1)I)C
221,5084146,CCCCOCC1=CC(OC)=C(O)C=C1
222,7697,OCC(O)COC1=CC=C(Cl)C=C1
223,71586946,O.[OH-].[OH-].[OH-].[OH-].[OH-].[Al+3].[Al+3].[Cl-]
224,35935,c1(N2CC=CC2)c(cc(C(C(=O)O)C)cc1)Cl
225,7699,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC
226,72385,CCCCCCCCCC1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1
227,110634,S(=O)(=O)(N1CCN(CC1)CC)c1cc(c(OCC)cc1)c1[nH]n2c(nc(c2c(=O)n1)C)CCC
228,3830,C(NC1=NC=NC2=C1NC=N2)C1=CC=CO1
229,6224,[Na+].[Na+].[Na+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
230,145742,OC(=O)[C@@H]1CCCN1
231,4595,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2
232,22474,[K+].[O-]C(=O)C(=O)O.OC(=O)C(=O)O
233,148124,[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C5=CC=CC=C5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1
234,5995,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
235,4030,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1
236,4033,CN(CCCl)CCCl
237,4032,CNC1(C)C2CCC(C2)C1(C)C
238,5991,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
239,4034,CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1
240,4037,CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1
241,468595,[H][C@@](C)(O)[C@]([H])(CC)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@]2([H])CO[C@](CN3C=NC=N3)(C2)C2=C(F)C=C(F)C=C2)C=C1
242,4038,Clc1c(Nc2c(cccc2)C(=O)[O-])c(Cl)ccc1C.[Na+]
243,5284443,c1(cc(O)ccc1)[C@@H](O)CNC.Cl
244,5999,O([C@@H]1[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]1O)[C@H]1O[C@@H]([C@](O)([C@@H]1O[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1NC)CO)C=O)C
245,53316721,Fc1ccc([C@H]2[C@@H](CNCC2)COc2cc3OCOc3cc2)cc1
246,54708735,[H][C@]12C[C@@]3([H])[C@]([H])(N(C)C)C(O)=C(C(O)=N)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C(O)C=CC(Cl)=C1[C@@]2(C)O
247,5282181,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C
248,35330,C(=O)(Oc1c(OC(=O)c2ccc(cc2)C)ccc(c1)C(CNC(C)(C)C)O)c1ccc(cc1)C
249,55245,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H]
250,131204,CC(C)(CO)[C@@H](O)C(=O)NCCCO
251,16666,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
252,159252,[Fe++].[O-]C(=O)CCC([O-])=O
253,70788951,CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O
254,6140,N[C@@H](CC1=CC=CC=C1)C(O)=O
255,1549008,CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12
256,460612,N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O
257,9034,O=C1N(C(=O)NC(=O)C1(C(C)C#CCC)CC=C)C
258,70678557,S1SC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CN)[C@@H](CC)C)C(C)C)CCC(=O)O)CCC(=O)N)CSSC2)CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)C(C)C)C(=O)N)CCC(=O)N)Cc2nc[nH]c2)CC(C)C)C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](O)C)C(=O)O)[C@@H](O)C)Cc2ccc(O)cc2)Cc2ccccc2)Cc2ccccc2)CCCNC(=N)N)CCC(=O)O)C1)Cc1ccc(O)cc1)C)Cc1nc[nH]c1)CO)[C@@H](O)C)CO)[C@@H](CC)C)CO)CC(C)C)Cc1ccc(O)cc1)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)N)C(=O)O
259,1549000,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1
260,24848138,[Co+2].[Co](Cl)Cl.[60Co+3].P(=O)(OC1C(O)[C@H](O[C@@H]1CO)n1cnc2c1cc(c(c2)C)C)(OC(CNC(=O)CCC1(/C/2=C(/C3=N/C(=C\C4=N/C(=C(\C5=NC(C(=N2)C1CC(=O)N)(C(C5CCC(=O)N)(CC(=O)N)C)C)/C)/C(C4CCC(=O)N)(CC(=O)N)C)/C(C3CCC(=O)N)(C)C)\C)C)C)[O-].P(=O)(O[C@H](CNC(=O)CC[C@@]1([C@H](C2N=C1/C(=C/1\N=C(C([C@@H]1CCC(=O)N)(C)C)/C=C/1\N/C(=C(\C3=N[C@@]2([C@]([C@@H]3CCC(=O)N)(CC(=O)N)C)C)/C)/[C@]([C@@H]1CCC(=O)N)(CC(=O)N)C)/C)CC(=O)N)C)C)(O[C@H]1[C@@H](O)[C@H](O[C@@H]1CO)n1c2c(nc1)cc(c(c2)C)C)O.N#[C-].N#[C-]
261,4725,OCC(CCn1c2[nH]c(nc(=O)c2nc1)N)CO
262,5311010,[H][C@]1(NC(=O)[C@@]([H])(NC(=O)[C@@H](CC2=CC=C(OCC)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)[C@@H](C)CC)[C@@H](C)O
263,32798,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
264,165580,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
265,4723,NC1=NC(=O)C(O1)C1=CC=CC=C1
266,65866,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=C1
267,5281417,OC[C@H]1O[C@@H](OC2=C(O)C=C3OC(=O)C=CC3=C2)[C@H](O)[C@@H](O)[C@@H]1O
268,65863,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=CSC2=C1C=CC=C2Cl
269,60838,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=C1C=C(OC(=O)N1CCC(CC1)N1CCCCC1)C=C2
270,73383,O[C@@]12[C@H]3[C@@H]([C@@]4([C@H](CC3)C[C@@H](O[C@@H]3O[C@@H]([C@@H](O[C@@H]5O[C@@H]([C@@H](O[C@@H]6OC([C@@H](O[C@@H]7O[C@@H]([C@@H](O)[C@H](O)[C@H]7O)CO)[C@@H](OC(=O)C)C6)C)[C@@H](O)C5)C)[C@@H](O)C3)C)CC4)C)CC[C@@]1([C@H](CC2)C1=CC(=O)OC1)C
271,65655,c1(n(c(CC(=O)NCC(=O)Oc2c(OC)cccc2)cc1)C)C(=O)c1ccc(cc1)C
272,60835,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1
273,56841758,[Sm+3].P(=O)([O-])([O-])CN(CCN(CP(=O)([O-])[O-])CP(=O)([O-])[O-])CP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]
274,448601,[H][C@]1(NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@H](CO)[C@@H](C)O)NC(=O)[C@H](N)CC1=CC=CC=C1)[C@@H](C)O
275,54682045,[Mg++].C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O
276,3749,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1
277,3746,O(C1CC2[N+](C(CC2)C1)(C(C)C)C)C(=O)C(CO)c1ccccc1
278,3747,O(C(C)C)c1cc2occ(c(=O)c2cc1)c1ccccc1
279,10883523,O[C@@H]1C/C(=C/C=C\2/C3[C@@]([C@H](CC3)[C@@H](CCCC(C)C)C)(CCC2)C)/C(=C)CC1
280,3742,CNC(=O)C1=C(I)C(C(=O)NCC(=O)NC2=C(I)C(C(O)=O)=C(I)C(C(=O)NCCO)=C2I)=C(I)C(N(C)C(C)=O)=C1I
281,3743,CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCCO)=C1I
282,3741,OCCN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
283,4621,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1
284,16132441,SC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CC(C)C)[C@H](O)C)Cc1ccc(O)cc1)[C@H](O)C)CC(=O)O)CS)[C@H](O)C)CCC(=O)O)CO)CCC(=O)N)CC(=O)N)CC(C)C)CS)CC(C)C)CS)CCC(=O)O)CO)CC(=O)N)C(C)C)CS)CCC(=O)N)CC(=O)N)CCCCN)CS)[C@H](CC)C)CC(C)C)CO)CC(=O)O)CCC(=O)O)CCCCN)CC(=O)N)CCC(=O)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N1[C@@H](CCC1)C(=O)N[C@H](C(=O)N1[C@@H](CCC1)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1[nH]cnc1)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1[C@@H](CCC1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O)[C@H](CC)C)CCC(=O)O)CCC(=O)O)Cc1ccccc1)CC(=O)O)CCCCN)[C@H](O)C)CCC(=O)O)[C@H](O)C)C(C)C
285,16131319,Clc1cc2[C@@H](O[C@@H]3O[C@H]([C@H](O)[C@@](N)(C3)C)C)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC)CC(C)C)[C@H](O)c5cc(Cl)c(Oc6c(O[C@@H]7O[C@@H]([C@@H](O)C(O)[C@H]7O[C@@H]7O[C@H]([C@H](O)[C@@](NCc8ccc(cc8)c8ccc(Cl)cc8)(C7)C)C)CO)c(Oc1cc2)cc4c6)cc5)CC(=O)N)c1cc(c2c([C@H](NC3=O)C(=O)O)cc(O)cc2O)c(O)cc1
286,16132446,SC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)CS)CC(=O)N)[C@H](O)C)C)[C@H](O)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N1[C@@H](CCC1)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1[C@@H](CCC1)C(=O)N1[C@@H](CCC1)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N)CC(C)C)[C@H](CC)C)Cc1ccccc1)CC(=O)N)CC(=O)N)CO)CO)Cc1[nH]cnc1)C(C)C)CC(C)C)Cc1ccccc1)CC(=O)N)C)CCC(=O)N)[C@H](O)C)C
287,243,OC(=O)C1=CC=CC=C1
288,242,[O-]C(=O)c1ccccc1
289,16131310,S(CC[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1[C@@H](CCC1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)OC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@H]1N(CCC1)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CCCNC(=N)N)CC(C)C)Cc1ccc(O)cc1)Cc1ccccc1)C)CC(=O)O)CCC(=O)N)CC(C)C)[C@H](O)C)CCC(=O)N)CC1N=CN=C1)Cc1ccccc1)[C@H](O)C)[C@H](O)C)CO)CC(=O)N)CCC(=O)N)C
290,5311304,O[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CCC2)[C@H]1O5
291,2273,O=S(=O)(c1c(Cl)cc(NCc2cccs2)c(c2n[nH]nn2)c1)N
292,16760467,[K+].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O
293,5284596,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O
294,5284594,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=C
295,5284592,O1C([C@H]2[C@@H](CC(=O)CC2)c2c1cc(C(CCCCCC)(C)C)cc2O)(C)C
296,152946,[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O
297,5311309,[H][C@](CC1=CC=CC=C1)(N=C(O)[C@@]1([H])CC[C@@]([H])(CC1)C(C)C)C(O)=O
298,166583,OC(CCC[C@H]([C@@H]1[C@@]2([C@@H](CC1)C(=CC=C1C[C@@H](O)CCC1=C)CCC2)C)C)(C)C
299,54671203,[H][C@@]12[C@@H](C)C3=C(C(O)=CC=C3)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O
300,9571044,c1([N+](=O)[O-])sc(C(=O)N/N=C/C=C/c2oc([N+](=O)[O-])cc2)cc1
301,441350,C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O
302,3036108,Fc1ccc(CCCN[C@H](C(=O)N2CCCC2)[C@H](O)c2cc(O)c(O)cc2)cc1
303,443936,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
304,2459,SC(C(=O)NC(CS)C(=O)O)(C)C
305,2450,OCC(Br)(CO)[N+]([O-])=O
306,121396,NC(=O)N[C@@H](CCC(O)=O)C(O)=O
307,150610,[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O
308,176077,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O
309,448042,O=C(Nc1ccncc1)C1CCC(CC1)[C@H](N)C
310,176,CC(O)=O
311,38258,OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O
312,3698,NC1=CC(=CNC1=O)C1=CC=NC=C1
313,4539,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1
314,4828,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2
315,4829,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1
